Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C3311,10,00,0000,State - BIHAR  10,Rural,9,1308462,687298,621164,709161,416679,292482,36901,18706,18195,672260,397973,274287,5283,2993,2290,588139,346755,241384,78698,48148,30550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,77,63
C3311,10,00,0000,State - BIHAR  10,Rural,10,3497580,1894836,1602744,1799055,1106815,692240,65650,33121,32529,1733405,1073694,659711,14613,8682,5931,1228314,751671,476643,490054,313104,176950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,237,187
C3311,10,00,0000,State - BIHAR  10,Rural,11,952156,508272,443884,565902,340103,225799,14025,6517,7508,551877,333586,218291,4483,2689,1794,273367,160866,112501,273902,169958,103944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,73,52
C3311,10,00,0000,State - BIHAR  10,Rural,12,2801086,1528246,1272840,1470211,921592,548619,30503,14198,16305,1439708,907394,532314,11986,7354,4632,514938,316257,198681,760992,484400,276592,151318,99096,52222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,287,187
C3311,10,00,0000,State - BIHAR  10,Rural,13,1081777,571745,510032,594210,362278,231932,9100,3728,5372,585110,358550,226560,4704,2880,1824,121852,71256,50596,296549,180970,115579,161813,103343,58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,101,91
C3311,10,00,0000,State - BIHAR  10,Rural,14,1547128,833653,713475,754402,476713,277689,10095,4144,5951,744307,472569,271738,7581,4651,2930,97937,59059,38878,293024,181167,111857,345521,227538,117983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,154,90
C3311,10,00,0000,State - BIHAR  10,Rural,15,1596224,930417,665807,630355,428977,201378,8505,3935,4570,621850,425042,196808,8835,5893,2942,56945,37064,19881,190150,126352,63798,246357,172652,73705,119378,82978,36400,0,0,0,0,0,0,0,0,0,0,0,0,185,103,82
C3311,10,00,0000,State - BIHAR  10,Rural,16,1465712,813069,652643,500202,340455,159747,6270,2768,3502,493932,337687,156245,10229,6701,3528,30718,19456,11262,102916,66081,36835,179061,124690,54371,170831,120653,50178,0,0,0,0,0,0,0,0,0,0,0,0,177,106,71
C3311,10,00,0000,State - BIHAR  10,Rural,17,616277,335124,281153,196528,137436,59092,2181,932,1249,194347,136504,57843,4501,3129,1372,9178,5759,3419,27850,17901,9949,55020,38823,16197,97720,70839,26881,0,0,0,0,0,0,0,0,0,0,0,0,78,53,25
C3311,10,00,0000,State - BIHAR  10,Rural,18,2016021,1145076,870945,443017,340326,102691,6252,2944,3308,436765,337382,99383,11360,8438,2922,18370,12543,5827,54002,38584,15418,105923,82793,23130,132838,104242,28596,112391,89218,23173,813,690,123,838,710,128,0,0,0,230,164,66
C3311,10,00,0000,State - BIHAR  10,Rural,19,568871,284566,284305,114218,86824,27394,1687,688,999,112531,86136,26395,2542,1823,719,5753,3686,2067,10466,7050,3416,18402,14140,4262,29572,22978,6594,45105,35858,9247,289,261,28,310,263,47,0,0,0,92,77,15
C3311,10,00,0000,State - BIHAR  10,Rural,20-24,5560017,2753122,2806895,494271,399455,94816,12624,4931,7693,481647,394524,87123,12435,9400,3035,15659,10199,5460,39714,26711,13003,54891,43883,11008,105286,87128,18158,178870,152233,26637,1421,1302,119,2228,1993,235,70534,61148,9386,609,527,82
C3311,10,00,0000,State - BIHAR  10,Rural,25-29,5255133,2551836,2703297,81440,70690,10750,2471,894,1577,78969,69796,9173,2442,1335,1107,557,289,268,688,415,273,379,256,123,8556,7246,1310,25069,22408,2661,280,256,24,632,591,41,40141,36803,3338,225,197,28
C3311,10,00,0000,State - BIHAR  10,Rural,30-34,4960310,2411088,2549222,26820,21221,5599,2444,888,1556,24376,20333,4043,2057,1055,1002,460,242,218,540,337,203,276,202,74,2901,2283,618,6198,5362,836,109,93,16,171,150,21,11597,10552,1045,67,57,10
C3311,10,00,0000,State - BIHAR  10,Rural,35-59,15523464,8046291,7477173,38702,28323,10379,7810,3309,4501,30892,25014,5878,5411,3277,2134,1050,607,443,1538,1060,478,842,632,210,4473,3643,830,6001,5233,768,147,129,18,174,169,5,11155,10188,967,101,76,25
C3311,10,00,0000,State - BIHAR  10,Rural,60+,4965924,2640319,2325605,9100,6520,2580,2755,1243,1512,6345,5277,1068,1272,900,372,403,277,126,482,388,94,207,175,32,993,846,147,1226,1061,165,39,34,5,35,30,5,1670,1553,117,18,13,5
C3311,10,00,0000,State - BIHAR  10,Rural,Age not stated,162717,94583,68134,1182,836,346,159,66,93,1023,770,253,144,95,49,77,43,34,30,21,9,7,5,2,228,162,66,301,248,53,0,0,0,4,4,0,229,190,39,3,2,1
C3311,10,00,0000,State - BIHAR  10,Urban,All ages,8681800,4648799,4033001,2335708,1350506,985202,200750,105329,95421,2134958,1245177,889781,28472,17577,10895,709699,390616,319083,452794,251080,201714,332974,188355,144619,258920,153973,104947,239859,158755,81104,1297,1004,293,2861,2303,558,106750,80498,26252,1332,1016,316
C3311,10,00,0000,State - BIHAR  10,Urban,0-4,922225,476341,445884,29639,15845,13794,29639,15845,13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Urban,5,235936,125498,110438,47284,26213,21071,47284,26213,21071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Urban,6,249413,129777,119636,80359,43128,37231,80359,43128,37231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Urban,7,187462,96931,90531,122222,65259,56963,10900,5494,5406,111322,59765,51557,896,488,408,110374,59245,51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,32,20
C3311,10,00,0000,State - BIHAR  10,Urban,8,315107,166237,148870,214298,117125,97173,10871,5335,5536,203427,111790,91637,1480,796,684,201887,110958,90929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,36,24
C3311,10,00,0000,State - BIHAR  10,Urban,9,153919,81006,72913,118155,63910,54245,3646,1742,1904,114509,62168,52341,749,455,294,95296,51934,43362,18441,9762,8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,6
C3311,10,00,0000,State - BIHAR  10,Urban,10,349727,188812,160915,252678,140994,111684,5660,2690,2970,247018,138304,108714,1844,1124,720,156464,87799,68665,88648,49333,39315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,48,14
C3311,10,00,0000,State - BIHAR  10,Urban,11,137329,73183,64146,110721,60514,50207,1514,678,836,109207,59836,49371,811,578,233,43050,23562,19488,65299,35651,29648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,2
C3311,10,00,0000,State - BIHAR  10,Urban,12,311571,168532,143039,229102,127210,101892,2838,1172,1666,226264,126038,100226,1571,980,591,59546,33456,26090,122576,68636,53940,42493,22898,19595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,68,10
C3311,10,00,0000,State - BIHAR  10,Urban,13,159351,82606,76745,123851,65888,57963,1066,409,657,122785,65479,57306,874,566,308,15190,8094,7096,54882,29656,25226,51802,27138,24664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,12
C3311,10,00,0000,State - BIHAR  10,Urban,14,226072,120316,105756,164164,89570,74594,1241,442,799,162923,89128,73795,1959,1107,852,11695,6220,5475,46134,25388,20746,103085,56374,46711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,11
C3311,10,00,0000,State - BIHAR  10,Urban,15,204307,114002,90305,133079,75767,57312,975,371,604,132104,75396,56708,2579,1479,1100,5878,3361,2517,23867,13628,10239,53411,31195,22216,46317,25689,20628,0,0,0,0,0,0,0,0,0,0,0,0,52,44,8
C3311,10,00,0000,State - BIHAR  10,Urban,16,219360,119471,99889,136668,77125,59543,935,321,614,135733,76804,58929,4080,2307,1773,3605,2020,1585,14316,7949,6367,38582,22485,16097,75114,42021,33093,0,0,0,0,0,0,0,0,0,0,0,0,36,22,14
C3311,10,00,0000,State - BIHAR  10,Urban,17,121417,67360,54057,77746,45239,32507,412,135,277,77334,45104,32230,2395,1409,986,1338,737,601,4583,2579,2004,12934,7731,5203,56049,32620,23429,0,0,0,0,0,0,0,0,0,0,0,0,35,28,7
C3311,10,00,0000,State - BIHAR  10,Urban,18,281227,163061,118166,141679,88953,52726,747,305,442,140932,88648,52284,4109,2737,1372,2286,1359,927,6635,4083,2552,17456,11536,5920,38715,24662,14053,70916,43664,27252,344,262,82,386,288,98,0,0,0,85,57,28
C3311,10,00,0000,State - BIHAR  10,Urban,19,100772,56497,44275,54091,33879,20212,247,107,140,53844,33772,20072,1078,719,359,831,504,327,1646,990,656,3710,2454,1256,10081,6508,3573,36048,22263,13785,154,119,35,231,174,57,0,0,0,65,41,24
C3311,10,00,0000,State - BIHAR  10,Urban,20-24,763176,426941,336235,231419,160198,71221,1429,535,894,229990,159663,70327,3381,2381,1000,2021,1239,782,5279,3149,2130,9190,6341,2849,27802,19294,8508,116390,80436,35954,615,480,135,1604,1277,327,63254,44717,18537,454,349,105
C3311,10,00,0000,State - BIHAR  10,Urban,25-29,653175,342870,310305,45978,36974,9004,151,68,83,45827,36906,8921,229,179,50,34,23,11,83,42,41,58,35,23,2231,1560,671,11388,8824,2564,116,94,22,434,380,54,31103,25642,5461,151,127,24
C3311,10,00,0000,State - BIHAR  10,Urban,30-34,589477,302783,286694,10042,7771,2271,154,61,93,9888,7710,2178,100,64,36,27,10,17,79,41,38,45,29,16,803,485,318,2198,1565,633,31,23,8,94,82,12,6486,5390,1096,25,21,4
C3311,10,00,0000,State - BIHAR  10,Urban,35-59,1950319,1055567,894752,9870,7083,2787,496,197,299,9374,6886,2488,234,152,82,120,59,61,248,143,105,174,109,65,1424,873,551,2111,1441,670,31,22,9,89,82,7,4928,3992,936,15,13,2
C3311,10,00,0000,State - BIHAR  10,Urban,60+,535350,281686,253664,2096,1495,601,170,71,99,1926,1424,502,80,37,43,50,32,18,71,45,26,32,28,4,279,198,81,590,421,169,6,4,2,21,19,2,792,636,156,5,4,1
C3311,10,00,0000,State - BIHAR  10,Urban,Age not stated,15108,9322,5786,567,366,201,16,10,6,551,356,195,23,19,4,7,4,3,7,5,2,2,2,0,105,63,42,218,141,77,0,0,0,2,1,1,187,121,66,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,All ages,540851,288484,252367,156112,80437,75675,28323,14314,14009,127789,66123,61666,922,815,107,61025,31909,29116,34601,17242,17359,16664,8288,8376,8107,4138,3969,4947,2760,2187,9,9,0,46,36,10,1390,848,542,78,78,0
C3311,11,00,0000,State - SIKKIM  11,Total,0-4,52269,26789,25480,3564,1853,1711,3564,1853,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,5,13100,6631,6469,5093,2577,2516,5093,2577,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,6,12826,6422,6404,7376,3703,3673,7376,3703,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,7,12784,6417,6367,9794,4965,4829,3309,1669,1640,6485,3296,3189,24,14,10,6461,3282,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,8,14060,7131,6929,11755,5979,5776,2629,1346,1283,9126,4633,4493,25,20,5,9099,4611,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,9,12200,6054,6146,10695,5342,5353,1736,857,879,8959,4485,4474,30,24,6,8457,4226,4231,467,230,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,10,15538,8051,7487,13754,7168,6586,1617,839,778,12137,6329,5808,27,21,6,10325,5377,4948,1783,929,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,11,12285,6353,5932,10931,5682,5249,882,468,414,10049,5214,4835,27,22,5,7197,3782,3415,2823,1408,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,12,16393,8512,7881,14153,7397,6756,787,408,379,13366,6989,6377,37,21,16,7704,4139,3565,5260,2650,2610,360,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,13,13384,6617,6767,11343,5661,5682,408,181,227,10935,5480,5455,29,17,12,4673,2480,2193,5206,2491,2715,1021,486,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,14,14068,6983,7085,11187,5587,5600,284,129,155,10903,5458,5445,26,15,11,3040,1645,1395,5606,2771,2835,2223,1019,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C3311,11,00,0000,State - SIKKIM  11,Total,15,13017,6496,6521,9402,4667,4735,161,79,82,9241,4588,4653,23,19,4,1663,948,715,4552,2192,2360,2404,1141,1263,594,283,311,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,16,13180,6577,6603,8752,4304,4448,118,49,69,8634,4255,4379,28,24,4,911,517,394,3598,1759,1839,2844,1376,1468,1249,575,674,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C3311,11,00,0000,State - SIKKIM  11,Total,17,11384,5829,5555,6576,3320,3256,65,28,37,6511,3292,3219,22,21,1,431,248,183,2031,1010,1021,2350,1192,1158,1672,816,856,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,18,15466,8345,7121,7006,3716,3290,67,22,45,6939,3694,3245,55,51,4,368,217,151,1577,849,728,2425,1272,1153,1614,862,752,890,433,457,1,1,0,3,3,0,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,19,10397,5392,5005,3978,2100,1878,54,22,32,3924,2078,1846,54,49,5,163,97,66,626,333,293,1128,566,562,990,518,472,950,505,445,1,1,0,6,3,3,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,20-24,55171,29567,25604,9332,5314,4018,121,49,72,9211,5265,3946,153,143,10,464,291,173,1001,573,428,1831,1011,820,1879,1016,863,2915,1687,1228,3,3,0,26,20,6,926,508,418,13,13,0
C3311,11,00,0000,State - SIKKIM  11,Total,25-29,47552,24964,22588,698,509,189,7,2,5,691,507,184,139,139,0,18,11,7,33,21,12,30,21,9,36,17,19,138,94,44,2,2,0,4,3,1,288,196,92,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Total,30-34,39153,21650,17503,220,155,65,9,5,4,211,150,61,25,21,4,10,4,6,12,6,6,17,9,8,33,22,11,22,15,7,1,1,0,3,3,0,85,66,19,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Total,35-59,115646,66271,49375,289,235,54,23,17,6,266,218,48,43,40,3,31,24,7,22,17,5,26,16,10,35,25,10,25,22,3,0,0,0,4,4,0,79,69,10,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Total,60+,29040,16391,12649,198,194,4,11,9,2,187,185,2,154,154,0,9,9,0,4,3,1,5,5,0,4,3,1,3,3,0,1,1,0,0,0,0,6,6,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Total,Age not stated,1938,1042,896,16,9,7,2,2,0,14,7,7,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,6,3,3,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Rural,All ages,480981,255774,225207,138268,71018,67250,25912,13046,12866,112356,57972,54384,596,511,85,56033,29283,26750,30728,15243,15485,13988,6904,7084,6394,3280,3114,3552,2047,1505,2,2,0,30,25,5,963,607,356,70,70,0
C3311,11,00,0000,State - SIKKIM  11,Rural,0-4,48083,24593,23490,2981,1527,1454,2981,1527,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Rural,5,12067,6104,5963,4501,2267,2234,4501,2267,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Rural,6,11867,5930,5937,6656,3319,3337,6656,3319,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Rural,7,11666,5829,5837,8817,4442,4375,3134,1575,1559,5683,2867,2816,20,10,10,5663,2857,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Rural,8,12863,6522,6341,10680,5421,5259,2534,1306,1228,8146,4115,4031,17,13,4,8127,4100,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Rural,9,11113,5505,5608,9719,4851,4868,1673,828,845,8046,4023,4023,21,16,5,7635,3822,3813,386,181,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C3311,11,00,0000,State - SIKKIM  11,Rural,10,14128,7296,6832,12477,6473,6004,1565,810,755,10912,5663,5249,22,16,6,9442,4911,4531,1447,735,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Rural,11,11110,5740,5370,9872,5113,4759,856,458,398,9016,4655,4361,23,18,5,6693,3508,3185,2298,1127,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Rural,12,14773,7711,7062,12828,6724,6104,758,392,366,12070,6332,5738,30,14,16,7294,3915,3379,4474,2266,2208,267,132,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Rural,13,12017,5945,6072,10212,5088,5124,393,177,216,9819,4911,4908,20,10,10,4448,2366,2082,4559,2156,2403,786,373,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Rural,14,12534,6241,6293,9998,4995,5003,273,126,147,9725,4869,4856,21,10,11,2907,1573,1334,5065,2491,2574,1724,787,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C3311,11,00,0000,State - SIKKIM  11,Rural,15,11516,5759,5757,8303,4118,4185,155,77,78,8148,4041,4107,19,15,4,1572,906,666,4206,2019,2187,1910,887,1023,436,209,227,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Rural,16,11648,5799,5849,7704,3774,3930,106,44,62,7598,3730,3868,21,17,4,882,497,385,3361,1649,1712,2401,1133,1268,930,431,499,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Rural,17,9969,5082,4887,5647,2865,2782,55,23,32,5592,2842,2750,15,14,1,405,234,171,1905,946,959,2036,1031,1005,1227,613,614,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C3311,11,00,0000,State - SIKKIM  11,Rural,18,13509,7268,6241,6016,3206,2810,62,21,41,5954,3185,2769,41,37,4,341,202,139,1475,794,681,2157,1129,1028,1298,691,607,634,324,310,0,0,0,3,3,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Rural,19,9150,4699,4451,3335,1757,1578,50,21,29,3285,1736,1549,28,27,1,149,90,59,580,312,268,1016,505,511,835,436,399,667,358,309,1,1,0,4,2,2,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Rural,20-24,48077,25574,22503,7418,4224,3194,112,44,68,7306,4180,3126,55,52,3,408,255,153,907,522,385,1619,880,739,1574,838,736,2095,1262,833,0,0,0,14,12,2,622,347,275,12,12,0
C3311,11,00,0000,State - SIKKIM  11,Rural,25-29,41121,21539,19582,480,333,147,6,1,5,474,332,142,53,53,0,17,10,7,30,19,11,27,19,8,31,16,15,111,69,42,0,0,0,3,2,1,199,141,58,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Rural,30-34,33960,18809,15151,175,125,50,9,5,4,166,120,46,11,11,0,10,4,6,12,6,6,14,7,7,29,21,8,17,12,5,0,0,0,3,3,0,68,54,14,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Rural,35-59,101244,57710,43534,245,200,45,22,16,6,223,184,39,26,25,1,31,24,7,20,17,3,26,16,10,29,21,8,23,20,3,0,0,0,3,3,0,64,57,7,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Rural,60+,26699,15117,11582,191,188,3,9,7,2,182,181,1,153,153,0,8,8,0,3,3,0,5,5,0,4,3,1,1,1,0,1,1,0,0,0,0,6,6,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Rural,Age not stated,1867,1002,865,13,8,5,2,2,0,11,6,5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,4,2,2,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,All ages,59870,32710,27160,17844,9419,8425,2411,1268,1143,15433,8151,7282,326,304,22,4992,2626,2366,3873,1999,1874,2676,1384,1292,1713,858,855,1395,713,682,7,7,0,16,11,5,427,241,186,8,8,0
C3311,11,00,0000,State - SIKKIM  11,Urban,0-4,4186,2196,1990,583,326,257,583,326,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,5,1033,527,506,592,310,282,592,310,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,6,959,492,467,720,384,336,720,384,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,7,1118,588,530,977,523,454,175,94,81,802,429,373,4,4,0,798,425,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,8,1197,609,588,1075,558,517,95,40,55,980,518,462,8,7,1,972,511,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,9,1087,549,538,976,491,485,63,29,34,913,462,451,9,8,1,822,404,418,81,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,10,1410,755,655,1277,695,582,52,29,23,1225,666,559,5,5,0,883,466,417,336,194,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,11,1175,613,562,1059,569,490,26,10,16,1033,559,474,4,4,0,504,274,230,525,281,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,12,1620,801,819,1325,673,652,29,16,13,1296,657,639,7,7,0,410,224,186,786,384,402,93,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,13,1367,672,695,1131,573,558,15,4,11,1116,569,547,9,7,2,225,114,111,647,335,312,235,113,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,14,1534,742,792,1189,592,597,11,3,8,1178,589,589,5,5,0,133,72,61,541,280,261,499,232,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,15,1501,737,764,1099,549,550,6,2,4,1093,547,546,4,4,0,91,42,49,346,173,173,494,254,240,158,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Urban,16,1532,778,754,1048,530,518,12,5,7,1036,525,511,7,7,0,29,20,9,237,110,127,443,243,200,319,144,175,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,17,1415,747,668,929,455,474,10,5,5,919,450,469,7,7,0,26,14,12,126,64,62,314,161,153,445,203,242,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,18,1957,1077,880,990,510,480,5,1,4,985,509,476,14,14,0,27,15,12,102,55,47,268,143,125,316,171,145,256,109,147,1,1,0,0,0,0,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,19,1247,693,554,643,343,300,4,1,3,639,342,297,26,22,4,14,7,7,46,21,25,112,61,51,155,82,73,283,147,136,0,0,0,2,1,1,0,0,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,20-24,7094,3993,3101,1914,1090,824,9,5,4,1905,1085,820,98,91,7,56,36,20,94,51,43,212,131,81,305,178,127,820,425,395,3,3,0,12,8,4,304,161,143,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Urban,25-29,6431,3425,3006,218,176,42,1,1,0,217,175,42,86,86,0,1,1,0,3,2,1,3,2,1,5,1,4,27,25,2,2,2,0,1,1,0,89,55,34,0,0,0
